# video = squat_130x5.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 1462
# lift = squat
# camera_side = right
# fps = 29.97002997
# m_per_px = 0.0028125
# travel_m = 0.731065371
# plate_radius_px = 80
# seed_frame = 829
t,x,height,score
13.5135,0.231193,8.97975e-05,0.39273
13.5469,0.232047,0.000670545,0.372437
13.5802,0.232937,0.000885019,0.364208
13.6136,0.232921,0.00189647,0.364828
13.647,0.201468,0.00382457,0.318145
13.6803,0.0800734,0.025882,0.351036
13.7137,0.0760486,0.0249272,0.377661
13.7471,0.0735802,0.0245078,0.389968
13.7804,0.0727222,0.0245855,0.395779
13.8138,0.0724707,0.0246861,0.401066
13.8472,0.072863,0.0248942,0.406603
13.8805,0.0496149,0.0234571,0.337807
13.9139,-0.0735326,0.00175271,0.300864
13.9473,-0.112392,0.120102,0.284415
13.9806,-0.112606,0.12012,0.260195
14.014,-0.112756,0.120143,0.256842
14.0474,-0.153275,0.00290697,0.272992
14.0807,-0.147833,0.0022189,0.322381
14.1141,-0.137868,0.00248888,0.355698
14.1475,-0.118277,0.00292213,0.374707
14.1808,-0.112629,0.00305095,0.367359
14.2142,-0.118163,0.00306698,0.35529
14.2476,-0.112855,0.00287944,0.355283
14.2809,-0.112287,0.00293422,0.356675
14.3143,-0.112081,0.00294202,0.3568
14.3477,-0.111859,0.00292454,0.357209
14.381,-0.111786,0.00292949,0.357722
14.4144,-0.111807,0.00293067,0.357983
14.4478,-0.111652,0.00295811,0.35827
14.4811,-0.1116,0.00296182,0.358195
14.5145,-0.111625,0.00301183,0.358569
14.5479,-0.111603,0.00301664,0.358811
14.5812,-0.111716,0.00302839,0.358892
14.6146,-0.111786,0.00302677,0.359119
14.648,-0.111695,0.00302658,0.359099
14.6813,-0.111702,0.00302813,0.359309
14.7147,-0.11172,0.00302611,0.359312
14.7481,-0.111681,0.00303366,0.359163
14.7814,-0.111686,0.00303204,0.359246
14.8148,-0.111543,0.00303349,0.359119
14.8482,-0.11156,0.00303534,0.359168
14.8815,-0.111538,0.00303625,0.359088
14.9149,-0.111509,0.00302771,0.359377
14.9483,-0.11145,0.00303457,0.359353
14.9816,-0.111465,0.00303749,0.359473
15.015,-0.111516,0.00302982,0.359509
15.0484,-0.111548,0.00302499,0.359499
15.0817,-0.111484,0.00304387,0.359045
15.1151,-0.111456,0.00304406,0.358833
15.1485,-0.111439,0.00304001,0.358909
15.1818,-0.11144,0.00304186,0.359026
15.2152,-0.111511,0.00303689,0.359159
15.2486,-0.111642,0.00303431,0.359087
15.2819,-0.111706,0.00303461,0.358965
15.3153,-0.111642,0.00303836,0.359044
15.3487,-0.111656,0.0030365,0.359243
15.382,-0.111774,0.00304768,0.359457
15.4154,-0.111756,0.00304878,0.359512
15.4488,-0.111746,0.00304593,0.359455
15.4821,-0.111971,0.00305256,0.359531
15.5155,-0.111781,0.00304398,0.359438
15.5489,-0.111885,0.00305634,0.358884
15.5822,-0.111682,0.00305184,0.359813
15.6156,-0.111009,0.00301723,0.367806
15.649,-0.109421,0.00300548,0.378478
15.6823,-0.0675504,0.00200596,0.387757
15.7157,-0.0531062,0.00359538,0.386884
15.7491,-0.0447401,0.00412829,0.379005
15.7824,-0.0258303,0.005814,0.383179
15.8158,-0.022849,0.0049253,0.392221
15.8492,-0.0218476,0.00489904,0.390686
15.8825,-0.0221724,0.00464939,0.385647
15.9159,-0.0228894,0.00455241,0.385319
15.9493,-0.0227993,0.00454932,0.385467
15.9826,-0.0228195,0.00454963,0.385966
16.016,-0.0228041,0.00454933,0.385733
16.0494,-0.0228218,0.00454253,0.386152
16.0827,-0.0228114,0.00453659,0.38616
16.1161,-0.0227173,0.00455779,0.38733
16.1495,-0.0227144,0.00455318,0.386686
16.1828,-0.0227255,0.00455267,0.386899
16.2162,-0.0227347,0.00457867,0.38701
16.2496,-0.0227657,0.00458241,0.388247
16.2829,-0.0226904,0.00457172,0.387641
16.3163,-0.0226962,0.00459958,0.388519
16.3497,-0.0226696,0.00460567,0.388506
16.383,-0.0226398,0.0045918,0.388685
16.4164,-0.0226325,0.00462254,0.389108
16.4498,-0.0225862,0.00458406,0.390341
16.4831,-0.022583,0.00458259,0.389981
16.5165,-0.0225337,0.00458143,0.389816
16.5499,-0.022508,0.00456429,0.389843
16.5832,-0.0224577,0.00454811,0.389833
16.6166,-0.0224345,0.00455745,0.389783
16.65,-0.0224524,0.00455577,0.388909
16.6833,-0.0224978,0.00453196,0.386128
16.7167,-0.0224408,0.00451298,0.383578
16.7501,-0.0224492,0.00450516,0.38227
16.7834,-0.0225161,0.00450652,0.381598
16.8168,-0.0223967,0.00445538,0.381487
16.8502,-0.0222777,0.00441351,0.380521
16.8835,-0.0221348,0.00439466,0.380583
16.9169,-0.0220726,0.0043845,0.379546
16.9503,-0.0220802,0.00437697,0.379061
16.9836,-0.0216366,0.00432074,0.378085
17.017,-0.0208385,0.00422376,0.374366
17.0504,-0.0207921,0.00424296,0.372324
17.0837,-0.0209211,0.00419878,0.37032
17.1171,-0.0208845,0.0041735,0.368149
17.1505,-0.02112,0.00422328,0.366647
17.1838,-0.0212768,0.004256,0.365158
17.2172,-0.0213676,0.00425631,0.364279
17.2506,-0.0214528,0.0042357,0.363312
17.2839,-0.0214154,0.00424611,0.363355
17.3173,-0.0213643,0.00430342,0.363144
17.3507,-0.0214498,0.00431968,0.36431
17.384,-0.0216486,0.00431958,0.365709
17.4174,-0.0216265,0.00437868,0.3659
17.4508,-0.0216069,0.00444757,0.366631
