# video = squat_135x5.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 1728
# lift = squat
# camera_side = right
# fps = 30
# m_per_px = 0.002556818182
# travel_m = 0.5095025252
# plate_radius_px = 88
# seed_frame = 972
t,x,height,score
18.7,0.217188,0.0150539,0.406919
18.7333,0.215992,0.0151532,0.400175
18.7667,0.215242,0.0151439,0.392909
18.8,0.214916,0.0154047,0.388679
18.8333,0.215067,0.0151195,0.388194
18.8667,0.215046,0.0149798,0.389476
18.9,0.215443,0.0149092,0.393892
18.9333,0.215669,0.0151351,0.400952
18.9667,0.216618,0.0151046,0.409066
19,0.217741,0.014852,0.421725
19.0333,0.221085,0.0146547,0.439058
19.0667,0.223001,0.0145281,0.455767
19.1,0.223915,0.0146544,0.465792
19.1333,0.224778,0.0147168,0.47113
19.1667,0.22579,0.0147155,0.472275
19.2,0.226989,0.0146111,0.47297
19.2333,0.227657,0.0143793,0.472294
19.2667,0.227598,0.0142998,0.473033
19.3,0.227513,0.0141339,0.472746
19.3333,0.227415,0.0141303,0.472383
19.3667,0.227136,0.0140282,0.472066
19.4,0.226836,0.0139838,0.472143
19.4333,0.226613,0.0139961,0.472195
19.4667,0.226245,0.0139725,0.472007
19.5,0.22566,0.0139321,0.472238
19.5333,0.224939,0.0140867,0.473649
19.5667,0.224007,0.0142501,0.475677
19.6,0.223169,0.014299,0.476329
19.6333,0.222274,0.0144348,0.475637
19.6667,0.221142,0.0144794,0.472994
19.7,0.220245,0.0142306,0.468727
19.7333,0.219399,0.0143109,0.465536
19.7667,0.218704,0.0139664,0.463057
19.8,0.217896,0.0137857,0.461558
19.8333,0.217034,0.0140382,0.460993
19.8667,0.216626,0.0139828,0.459551
19.9,0.216408,0.0140083,0.456876
19.9333,0.216223,0.0140065,0.452153
19.9667,0.215962,0.0139698,0.444779
20,0.215875,0.0140876,0.435986
20.0333,0.216299,0.0140589,0.425181
20.0667,0.21633,0.014157,0.417773
20.1,0.21583,0.0143269,0.413446
20.1333,0.214729,0.0145281,0.410462
20.1667,0.213885,0.01466,0.405785
20.2,0.214106,0.0149293,0.400205
20.2333,0.214662,0.0152309,0.397667
20.2667,0.214668,0.0153856,0.403053
20.3,0.215196,0.0150223,0.41221
20.3333,0.216896,0.0146485,0.422814
20.3667,0.216832,0.0144004,0.438794
20.4,0.217088,0.0143678,0.455472
20.4333,0.218338,0.0144042,0.464927
20.4667,0.220088,0.0142539,0.465564
20.5,0.222628,0.0138173,0.464886
20.5333,0.223785,0.0138335,0.462662
20.5667,0.224734,0.0137444,0.459884
20.6,0.22589,0.0138561,0.457569
20.6333,0.227009,0.0137879,0.456436
20.6667,0.227226,0.0137969,0.455975
20.7,0.227639,0.0137446,0.455185
20.7333,0.227878,0.0137363,0.454604
20.7667,0.227567,0.0137081,0.454805
20.8,0.226683,0.0138171,0.455744
20.8333,0.224949,0.013763,0.457293
20.8667,0.223013,0.014023,0.461124
20.9,0.220131,0.0141694,0.464574
20.9333,0.218402,0.0142544,0.46168
20.9667,0.217358,0.0141809,0.444347
21,0.217397,0.014201,0.422653
21.0333,0.216991,0.0142226,0.412692
21.0667,0.216849,0.0142868,0.410017
21.1,0.216866,0.0143419,0.410926
21.1333,0.21695,0.0143369,0.413519
21.1667,0.217074,0.0143485,0.415703
21.2,0.217244,0.0143346,0.418092
21.2333,0.217322,0.0142748,0.420184
21.2667,0.217258,0.0141851,0.422782
21.3,0.217075,0.0141925,0.42319
21.3333,0.216926,0.0141589,0.422484
21.3667,0.216867,0.0141962,0.427213
21.4,0.216758,0.0141952,0.434824
21.4333,0.216823,0.0142134,0.444746
21.4667,0.217257,0.0142416,0.453357
21.5,0.217564,0.0140482,0.458765
21.5333,0.217987,0.0140535,0.459298
21.5667,0.217997,0.0140723,0.458282
